D,k,ndcg,p_marg,p_max,sample,set,top1,top10,top20,top3,top5,topk_auc
0.001,,0.4070679192957653,-150.47945868577233,-1.0,0.0,train,12.903225806451612,54.83870967741935,70.96774193548387,35.483870967741936,51.61290322580645,0.5516129032258065
0.005,,0.4089039696884827,-149.28155281396243,-1.0,0.0,train,12.903225806451612,54.83870967741935,70.96774193548387,35.483870967741936,51.61290322580645,0.5516129032258065
0.01,,0.4070679192957653,-149.05997162071856,-1.0,0.0,train,12.903225806451612,54.83870967741935,70.96774193548387,35.483870967741936,51.61290322580645,0.5516129032258065
0.05,,0.4085365424310592,-150.34437695436978,-1.0,0.0,train,12.903225806451612,54.83870967741935,70.96774193548387,35.483870967741936,51.61290322580645,0.5532258064516129
0.1,,0.4084715311373998,-152.27659268157308,-1.0,0.0,train,12.903225806451612,54.83870967741935,70.96774193548387,35.483870967741936,51.61290322580645,0.5516129032258065
0.2,,0.41448928834119697,-155.67497677838932,-1.0,0.0,train,12.903225806451612,54.83870967741935,70.96774193548387,35.483870967741936,51.61290322580645,0.5532258064516129
0.3,,0.41448928834119697,-158.82190863096244,-1.0,0.0,train,12.903225806451612,54.83870967741935,70.96774193548387,35.483870967741936,51.61290322580645,0.5532258064516129
0.5,,0.43036437502174446,-162.87893487002424,-1.0,0.0,train,19.35483870967742,54.83870967741935,70.96774193548387,35.483870967741936,51.61290322580645,0.5580645161290323
0.0,,,,,0.0,test,14.000000000000002,52.0,68.0,28.000000000000004,40.0,0.986
0.001,,0.4133927231152476,-143.2641205643802,-1.0,1.0,train,12.903225806451612,64.51612903225806,77.41935483870968,38.70967741935484,45.16129032258064,0.5854838709677419
0.005,,0.4133927231152476,-144.1499850847224,-1.0,1.0,train,12.903225806451612,64.51612903225806,77.41935483870968,38.70967741935484,45.16129032258064,0.5854838709677419
0.01,,0.41345773440890693,-145.0024988474659,-1.0,1.0,train,12.903225806451612,64.51612903225806,77.41935483870968,38.70967741935484,45.16129032258064,0.5870967741935483
0.05,,0.41550517083119953,-149.17355976647178,-1.0,1.0,train,12.903225806451612,64.51612903225806,77.41935483870968,38.70967741935484,45.16129032258064,0.5887096774193549
0.1,,0.41746117720790454,-152.60491912016283,-1.0,1.0,train,12.903225806451612,64.51612903225806,80.64516129032258,38.70967741935484,45.16129032258064,0.5887096774193549
0.2,,0.4194281535428518,-157.80798583683253,-1.0,1.0,train,12.903225806451612,64.51612903225806,77.41935483870968,38.70967741935484,45.16129032258064,0.5838709677419355
0.3,,0.42063051670677687,-161.94171745966815,-1.0,1.0,train,12.903225806451612,64.51612903225806,80.64516129032258,38.70967741935484,45.16129032258064,0.5854838709677419
0.5,,0.4160912537218662,-167.83038650612824,-1.0,1.0,train,12.903225806451612,64.51612903225806,80.64516129032258,35.483870967741936,45.16129032258064,0.5887096774193549
0.0,,,,,1.0,test,10.0,56.00000000000001,66.0,28.000000000000004,44.0,0.996
0.001,,0.37234185877599624,-148.73331505629974,-1.0,2.0,train,19.35483870967742,51.61290322580645,64.51612903225806,29.03225806451613,35.483870967741936,0.482258064516129
0.005,,0.37234185877599624,-147.39264495853777,-1.0,2.0,train,19.35483870967742,51.61290322580645,64.51612903225806,29.03225806451613,35.483870967741936,0.482258064516129
0.01,,0.37240687006965556,-147.03065845126548,-1.0,2.0,train,19.35483870967742,51.61290322580645,64.51612903225806,29.03225806451613,35.483870967741936,0.4838709677419355
0.05,,0.3734024314091288,-147.81341438618534,-1.0,2.0,train,19.35483870967742,51.61290322580645,64.51612903225806,29.03225806451613,35.483870967741936,0.4838709677419355
0.1,,0.3748060760451956,-149.57632866828882,-1.0,2.0,train,19.35483870967742,51.61290322580645,67.74193548387096,29.03225806451613,35.483870967741936,0.48870967741935484
0.2,,0.3702930501178309,-152.9492865335399,-1.0,2.0,train,19.35483870967742,51.61290322580645,64.51612903225806,29.03225806451613,35.483870967741936,0.4790322580645161
0.3,,0.37566493137730533,-155.9597053376625,-1.0,2.0,train,19.35483870967742,51.61290322580645,67.74193548387096,29.03225806451613,35.483870967741936,0.4870967741935484
0.5,,0.3841367667006925,-159.9159086415297,-1.0,2.0,train,22.58064516129032,51.61290322580645,67.74193548387096,29.03225806451613,35.483870967741936,0.49193548387096775
0.0,,,,,2.0,test,8.0,62.0,76.0,32.0,50.0,1.128
0.001,,0.4053614090060954,-163.71909783786637,-1.0,3.0,train,12.903225806451612,67.74193548387096,77.41935483870968,32.25806451612903,41.935483870967744,0.5790322580645161
0.005,,0.4053614090060954,-163.9187904897352,-1.0,3.0,train,12.903225806451612,67.74193548387096,77.41935483870968,32.25806451612903,41.935483870967744,0.5790322580645161
0.01,,0.4053614090060954,-164.1644144396878,-1.0,3.0,train,12.903225806451612,67.74193548387096,77.41935483870968,32.25806451612903,41.935483870967744,0.5790322580645161
0.05,,0.4047895886673918,-166.00636154820796,-1.0,3.0,train,12.903225806451612,67.74193548387096,77.41935483870968,32.25806451612903,41.935483870967744,0.5790322580645161
0.1,,0.4047245773737325,-168.05042538124752,-1.0,3.0,train,12.903225806451612,67.74193548387096,77.41935483870968,32.25806451612903,41.935483870967744,0.5774193548387097
0.2,,0.40467490585913174,-171.5747176265301,-1.0,3.0,train,12.903225806451612,67.74193548387096,77.41935483870968,32.25806451612903,41.935483870967744,0.5790322580645161
0.3,,0.40467490585913174,-174.54608289187735,-1.0,3.0,train,12.903225806451612,67.74193548387096,77.41935483870968,32.25806451612903,41.935483870967744,0.5790322580645161
0.5,,0.4076751403327543,-179.0477925549525,-1.0,3.0,train,16.129032258064516,67.74193548387096,77.41935483870968,29.03225806451613,41.935483870967744,0.5806451612903226
0.0,,,,,3.0,test,12.0,50.0,66.0,34.0,44.0,0.982
0.001,,0.3563957757660423,-169.26599232243396,-1.0,4.0,train,16.129032258064516,45.16129032258064,67.74193548387096,25.806451612903224,35.483870967741936,0.45645161290322583
0.005,,0.3563247507144053,-169.63842547671493,-1.0,4.0,train,16.129032258064516,45.16129032258064,67.74193548387096,25.806451612903224,35.483870967741936,0.45645161290322583
0.01,,0.3563247507144053,-170.06371114048784,-1.0,4.0,train,16.129032258064516,45.16129032258064,67.74193548387096,25.806451612903224,35.483870967741936,0.45645161290322583
0.05,,0.35390192851337626,-172.5829910909721,-1.0,4.0,train,16.129032258064516,45.16129032258064,67.74193548387096,25.806451612903224,35.483870967741936,0.45645161290322583
0.1,,0.35822949640689566,-175.00479429261884,-1.0,4.0,train,16.129032258064516,45.16129032258064,70.96774193548387,25.806451612903224,35.483870967741936,0.4629032258064516
0.2,,0.3537814817731903,-178.8662998871772,-1.0,4.0,train,16.129032258064516,45.16129032258064,67.74193548387096,25.806451612903224,35.483870967741936,0.45483870967741935
0.3,,0.3553750801930014,-181.96688910535636,-1.0,4.0,train,16.129032258064516,45.16129032258064,70.96774193548387,25.806451612903224,35.483870967741936,0.4596774193548387
0.5,,0.3629446606601507,-185.95073532797258,-1.0,4.0,train,19.35483870967742,45.16129032258064,70.96774193548387,25.806451612903224,35.483870967741936,0.4629032258064516
0.0,,,,,4.0,test,12.0,57.99999999999999,72.0,36.0,48.0,1.092
0.001,,0.41681885451557493,-144.75874396493623,-1.0,5.0,train,16.129032258064516,58.06451612903226,74.19354838709677,35.483870967741936,48.38709677419355,0.535483870967742
0.005,,0.4185838798566553,-143.311051843465,-1.0,5.0,train,16.129032258064516,58.06451612903226,74.19354838709677,35.483870967741936,48.38709677419355,0.535483870967742
0.01,,0.41674782946393796,-142.83770630028863,-1.0,5.0,train,16.129032258064516,58.06451612903226,74.19354838709677,35.483870967741936,48.38709677419355,0.535483870967742
0.05,,0.41821645259923174,-142.84467507024783,-1.0,5.0,train,16.129032258064516,58.06451612903226,74.19354838709677,35.483870967741936,48.38709677419355,0.5370967741935484
0.1,,0.4187171995960085,-143.80160075102842,-1.0,5.0,train,16.129032258064516,58.06451612903226,74.19354838709677,35.483870967741936,48.38709677419355,0.5403225806451613
0.2,,0.41815064936015894,-145.7716975815084,-1.0,5.0,train,16.129032258064516,58.06451612903226,74.19354838709677,35.483870967741936,48.38709677419355,0.535483870967742
0.3,,0.42194630480348494,-147.7036489982705,-1.0,5.0,train,16.129032258064516,58.06451612903226,74.19354838709677,35.483870967741936,48.38709677419355,0.5387096774193548
0.5,,0.4247945247686236,-149.96658639593525,-1.0,5.0,train,19.35483870967742,58.06451612903226,74.19354838709677,32.25806451612903,48.38709677419355,0.5403225806451613
0.0,,,,,5.0,test,10.0,56.00000000000001,70.0,28.000000000000004,42.0,1.034
0.001,,0.4537892062456968,-132.7387501485579,-1.0,6.0,train,19.35483870967742,64.51612903225806,74.19354838709677,45.16129032258064,51.61290322580645,0.5967741935483871
0.005,,0.4537892062456968,-132.0902397176858,-1.0,6.0,train,19.35483870967742,64.51612903225806,74.19354838709677,45.16129032258064,51.61290322580645,0.5967741935483871
0.01,,0.4537892062456968,-132.33127418991208,-1.0,6.0,train,19.35483870967742,64.51612903225806,74.19354838709677,45.16129032258064,51.61290322580645,0.5967741935483871
0.05,,0.4542129472464665,-135.38867298970328,-1.0,6.0,train,19.35483870967742,64.51612903225806,74.19354838709677,45.16129032258064,51.61290322580645,0.5967741935483871
0.1,,0.45329492205010774,-138.48754928265305,-1.0,6.0,train,19.35483870967742,64.51612903225806,74.19354838709677,45.16129032258064,51.61290322580645,0.5967741935483871
0.2,,0.4532190181022948,-143.17299684158226,-1.0,6.0,train,19.35483870967742,64.51612903225806,74.19354838709677,45.16129032258064,51.61290322580645,0.5951612903225807
0.3,,0.45363822040584917,-146.91121316176935,-1.0,6.0,train,19.35483870967742,64.51612903225806,74.19354838709677,45.16129032258064,48.38709677419355,0.5951612903225807
0.5,,0.4570832919526828,-151.7886083738915,-1.0,6.0,train,22.58064516129032,64.51612903225806,74.19354838709677,41.935483870967744,48.38709677419355,0.5983870967741935
0.0,,,,,6.0,test,6.0,50.0,66.0,24.0,40.0,0.924
0.001,,0.4371109294442818,-160.8771461032015,-1.0,7.0,train,16.129032258064516,58.06451612903226,83.87096774193549,35.483870967741936,45.16129032258064,0.5838709677419355
0.005,,0.43703990439264484,-161.23733922642992,-1.0,7.0,train,16.129032258064516,58.06451612903226,83.87096774193549,35.483870967741936,45.16129032258064,0.5838709677419355
0.01,,0.43703990439264484,-161.6527603457179,-1.0,7.0,train,16.129032258064516,58.06451612903226,83.87096774193549,35.483870967741936,45.16129032258064,0.5838709677419355
0.05,,0.437880393445889,-164.16741508292338,-1.0,7.0,train,16.129032258064516,58.06451612903226,83.87096774193549,35.483870967741936,45.16129032258064,0.5838709677419355
0.1,,0.44184229788368795,-166.5707423061595,-1.0,7.0,train,16.129032258064516,58.06451612903226,87.09677419354838,35.483870967741936,45.16129032258064,0.5854838709677419
0.2,,0.4439501894601075,-170.36678133567608,-1.0,7.0,train,16.129032258064516,58.06451612903226,83.87096774193549,35.483870967741936,45.16129032258064,0.5838709677419355
0.3,,0.44907288556697,-173.39463862531406,-1.0,7.0,train,16.129032258064516,58.06451612903226,87.09677419354838,35.483870967741936,45.16129032258064,0.5887096774193549
0.5,,0.4616933800421654,-177.15758310617647,-1.0,7.0,train,19.35483870967742,61.29032258064516,87.09677419354838,35.483870967741936,45.16129032258064,0.5983870967741935
0.0,,,,,7.0,test,8.0,52.0,62.0,26.0,42.0,0.954
0.001,,0.4323746190744015,-132.99257026830531,-1.0,8.0,train,19.35483870967742,58.06451612903226,67.74193548387096,41.935483870967744,48.38709677419355,0.5596774193548387
0.005,,0.4323746190744015,-133.1710761216278,-1.0,8.0,train,19.35483870967742,58.06451612903226,67.74193548387096,41.935483870967744,48.38709677419355,0.5596774193548387
0.01,,0.4323746190744015,-133.41396720681365,-1.0,8.0,train,19.35483870967742,58.06451612903226,67.74193548387096,41.935483870967744,48.38709677419355,0.5596774193548387
0.05,,0.4332926442707602,-135.24032615424613,-1.0,8.0,train,19.35483870967742,58.06451612903226,67.74193548387096,41.935483870967744,48.38709677419355,0.5596774193548387
0.1,,0.4334927391054758,-137.32711547135224,-1.0,8.0,train,19.35483870967742,58.06451612903226,67.74193548387096,41.935483870967744,48.38709677419355,0.5596774193548387
0.2,,0.4395317665943519,-140.90070096198951,-1.0,8.0,train,19.35483870967742,58.06451612903226,67.74193548387096,41.935483870967744,48.38709677419355,0.5596774193548387
0.3,,0.43937507980254986,-143.84256896084437,-1.0,8.0,train,19.35483870967742,58.06451612903226,67.74193548387096,41.935483870967744,48.38709677419355,0.5580645161290323
0.5,,0.44268618579501195,-148.2226338797219,-1.0,8.0,train,19.35483870967742,58.06451612903226,67.74193548387096,41.935483870967744,48.38709677419355,0.5580645161290323
0.0,,,,,8.0,test,8.0,56.00000000000001,72.0,26.0,42.0,1.006
0.001,,0.388629448559471,-157.96117651776507,-1.0,9.0,train,9.67741935483871,61.29032258064516,80.64516129032258,29.03225806451613,41.935483870967744,0.5758064516129032
0.005,,0.388629448559471,-156.60901787695005,-1.0,9.0,train,9.67741935483871,61.29032258064516,80.64516129032258,29.03225806451613,41.935483870967744,0.5758064516129032
0.01,,0.388629448559471,-156.23050161117536,-1.0,9.0,train,9.67741935483871,61.29032258064516,80.64516129032258,29.03225806451613,41.935483870967744,0.5758064516129032
0.05,,0.3896813236422904,-156.90728039027746,-1.0,9.0,train,9.67741935483871,61.29032258064516,80.64516129032258,29.03225806451613,41.935483870967744,0.5774193548387097
0.1,,0.39024708193272645,-158.60149864180173,-1.0,9.0,train,9.67741935483871,61.29032258064516,80.64516129032258,29.03225806451613,41.935483870967744,0.582258064516129
0.2,,0.3895292388244793,-161.8372330055143,-1.0,9.0,train,9.67741935483871,61.29032258064516,80.64516129032258,29.03225806451613,41.935483870967744,0.5758064516129032
0.3,,0.3867075443530404,-164.75286085994907,-1.0,9.0,train,9.67741935483871,61.29032258064516,80.64516129032258,29.03225806451613,38.70967741935484,0.5774193548387097
0.5,,0.38186497294974103,-169.4126144461946,-1.0,9.0,train,9.67741935483871,64.51612903225806,80.64516129032258,25.806451612903224,38.70967741935484,0.5838709677419355
0.0,,,,,9.0,test,12.0,52.0,66.0,34.0,44.0,0.97
0.001,,0.35995751731121367,-140.48569955165073,-1.0,10.0,train,16.129032258064516,58.06451612903226,70.96774193548387,19.35483870967742,41.935483870967744,0.5129032258064516
0.005,,0.3598864922595767,-141.20491500110236,-1.0,10.0,train,16.129032258064516,58.06451612903226,70.96774193548387,19.35483870967742,41.935483870967744,0.5129032258064516
0.01,,0.3598864922595767,-141.91093610485495,-1.0,10.0,train,16.129032258064516,58.06451612903226,70.96774193548387,19.35483870967742,41.935483870967744,0.5129032258064516
0.05,,0.36143265153798504,-145.5314048070552,-1.0,10.0,train,16.129032258064516,58.06451612903226,70.96774193548387,19.35483870967742,41.935483870967744,0.5145161290322581
0.1,,0.366377592465802,-148.79381270895487,-1.0,10.0,train,16.129032258064516,58.06451612903226,74.19354838709677,19.35483870967742,41.935483870967744,0.5177419354838709
0.2,,0.3623918228906114,-153.90505677496444,-1.0,10.0,train,16.129032258064516,58.06451612903226,70.96774193548387,19.35483870967742,41.935483870967744,0.5129032258064516
0.3,,0.36366521110617356,-158.0059531198148,-1.0,10.0,train,16.129032258064516,58.06451612903226,74.19354838709677,19.35483870967742,41.935483870967744,0.5145161290322581
0.5,,0.35998270311182334,-164.20006552051484,-1.0,10.0,train,12.903225806451612,58.06451612903226,74.19354838709677,19.35483870967742,41.935483870967744,0.5177419354838709
0.0,,,,,10.0,test,8.0,57.99999999999999,68.0,36.0,46.0,1.056
0.001,,0.4590537627972234,-135.53521244518805,-1.0,11.0,train,16.129032258064516,74.19354838709677,83.87096774193549,38.70967741935484,58.06451612903226,0.6516129032258065
0.005,,0.4608187881383038,-136.43132236158058,-1.0,11.0,train,16.129032258064516,74.19354838709677,83.87096774193549,38.70967741935484,58.06451612903226,0.6516129032258065
0.01,,0.4589827377455864,-137.29861485453853,-1.0,11.0,train,16.129032258064516,74.19354838709677,83.87096774193549,38.70967741935484,58.06451612903226,0.6516129032258065
0.05,,0.45848845354999734,-141.52431452063664,-1.0,11.0,train,16.129032258064516,74.19354838709677,83.87096774193549,38.70967741935484,58.06451612903226,0.6516129032258065
0.1,,0.45960657358107165,-144.98230242819753,-1.0,11.0,train,16.129032258064516,74.19354838709677,83.87096774193549,38.70967741935484,58.06451612903226,0.6516129032258065
0.2,,0.46556969712213475,-150.19495094509108,-1.0,11.0,train,16.129032258064516,74.19354838709677,83.87096774193549,38.70967741935484,58.06451612903226,0.65
0.3,,0.46590323768552405,-154.36100324895867,-1.0,11.0,train,16.129032258064516,74.19354838709677,83.87096774193549,38.70967741935484,54.83870967741935,0.6483870967741936
0.5,,0.4759616179444487,-160.02152192549138,-1.0,11.0,train,19.35483870967742,74.19354838709677,83.87096774193549,38.70967741935484,54.83870967741935,0.6532258064516129
0.0,,,,,11.0,test,10.0,48.0,62.0,24.0,36.0,0.882
0.001,,0.45690666650080636,-143.86043258036915,-1.0,12.0,train,25.806451612903224,64.51612903225806,74.19354838709677,41.935483870967744,51.61290322580645,0.5838709677419355
0.005,,0.4568356414491694,-144.23043935337108,-1.0,12.0,train,25.806451612903224,64.51612903225806,74.19354838709677,41.935483870967744,51.61290322580645,0.5838709677419355
0.01,,0.4568356414491694,-144.65872576477796,-1.0,12.0,train,25.806451612903224,64.51612903225806,74.19354838709677,41.935483870967744,51.61290322580645,0.5838709677419355
0.05,,0.4578875165319887,-147.27107014414628,-1.0,12.0,train,25.806451612903224,64.51612903225806,74.19354838709677,41.935483870967744,51.61290322580645,0.5854838709677419
0.1,,0.4595713948534991,-149.78559118130724,-1.0,12.0,train,25.806451612903224,64.51612903225806,74.19354838709677,41.935483870967744,51.61290322580645,0.5903225806451613
0.2,,0.45885355174525194,-153.90399476631936,-1.0,12.0,train,25.806451612903224,64.51612903225806,74.19354838709677,41.935483870967744,51.61290322580645,0.5838709677419355
0.3,,0.46280589398038,-157.33495557613594,-1.0,12.0,train,25.806451612903224,64.51612903225806,74.19354838709677,41.935483870967744,51.61290322580645,0.5887096774193549
0.5,,0.45678212301860527,-162.104193444583,-1.0,12.0,train,22.58064516129032,64.51612903225806,74.19354838709677,41.935483870967744,51.61290322580645,0.5870967741935483
0.0,,,,,12.0,test,4.0,56.00000000000001,70.0,22.0,40.0,0.992
0.001,,0.39781199158096875,-132.06145182347305,-1.0,13.0,train,12.903225806451612,54.83870967741935,74.19354838709677,32.25806451612903,38.70967741935484,0.5338709677419354
0.005,,0.3996480419736861,-130.88240652382729,-1.0,13.0,train,12.903225806451612,54.83870967741935,74.19354838709677,32.25806451612903,38.70967741935484,0.5338709677419354
0.01,,0.39781199158096875,-130.6824822814937,-1.0,13.0,train,12.903225806451612,54.83870967741935,74.19354838709677,32.25806451612903,38.70967741935484,0.5338709677419354
0.05,,0.3973177073853797,-132.073848422029,-1.0,13.0,train,12.903225806451612,54.83870967741935,74.19354838709677,32.25806451612903,38.70967741935484,0.5338709677419354
0.1,,0.4011445282821223,-134.11041765954477,-1.0,13.0,train,12.903225806451612,54.83870967741935,77.41935483870968,32.25806451612903,38.70967741935484,0.5370967741935484
0.2,,0.3973493454630048,-137.49755468202827,-1.0,13.0,train,12.903225806451612,54.83870967741935,74.19354838709677,32.25806451612903,38.70967741935484,0.5338709677419354
0.3,,0.3988399095389882,-140.34277902843925,-1.0,13.0,train,12.903225806451612,54.83870967741935,77.41935483870968,32.25806451612903,38.70967741935484,0.5370967741935484
0.5,,0.41579631536730993,-144.14267318203215,-1.0,13.0,train,19.35483870967742,58.06451612903226,77.41935483870968,32.25806451612903,38.70967741935484,0.5467741935483871
0.0,,,,,13.0,test,12.0,56.00000000000001,68.0,32.0,48.0,1.03
0.001,,0.36185618921064455,-139.03667906850868,-1.0,14.0,train,9.67741935483871,51.61290322580645,67.74193548387096,29.03225806451613,41.935483870967744,0.4870967741935484
0.005,,0.36362121455172486,-139.2229122804153,-1.0,14.0,train,9.67741935483871,51.61290322580645,67.74193548387096,29.03225806451613,41.935483870967744,0.4870967741935484
0.01,,0.3617851641590075,-139.45587523715872,-1.0,14.0,train,9.67741935483871,51.61290322580645,67.74193548387096,29.03225806451613,41.935483870967744,0.4870967741935484
0.05,,0.36239834677144916,-141.20572211759296,-1.0,14.0,train,9.67741935483871,51.61290322580645,67.74193548387096,29.03225806451613,41.935483870967744,0.48870967741935484
0.1,,0.3631641998966008,-143.1477228342037,-1.0,14.0,train,9.67741935483871,51.61290322580645,67.74193548387096,29.03225806451613,41.935483870967744,0.4935483870967742
0.2,,0.3683991026984915,-146.4962705331827,-1.0,14.0,train,9.67741935483871,51.61290322580645,67.74193548387096,29.03225806451613,41.935483870967744,0.4870967741935484
0.3,,0.3690785388664356,-149.33816869167154,-1.0,14.0,train,9.67741935483871,51.61290322580645,67.74193548387096,29.03225806451613,41.935483870967744,0.49193548387096775
0.5,,0.36276790679583437,-153.8207465358585,-1.0,14.0,train,9.67741935483871,51.61290322580645,67.74193548387096,25.806451612903224,41.935483870967744,0.49032258064516127
0.0,,,,,14.0,test,12.0,62.0,74.0,32.0,46.0,1.106
0.001,,0.3307715004075346,-135.1415266400437,-1.0,15.0,train,9.67741935483871,45.16129032258064,64.51612903225806,22.58064516129032,38.70967741935484,0.45161290322580644
0.005,,0.3307715004075346,-135.34855706456196,-1.0,15.0,train,9.67741935483871,45.16129032258064,64.51612903225806,22.58064516129032,38.70967741935484,0.45161290322580644
0.01,,0.3307715004075346,-135.62195950750572,-1.0,15.0,train,9.67741935483871,45.16129032258064,64.51612903225806,22.58064516129032,38.70967741935484,0.45161290322580644
0.05,,0.32983852374156786,-137.6460510633084,-1.0,15.0,train,9.67741935483871,45.16129032258064,64.51612903225806,22.58064516129032,38.70967741935484,0.45161290322580644
0.1,,0.3344311977634622,-139.86363149895138,-1.0,15.0,train,9.67741935483871,45.16129032258064,67.74193548387096,22.58064516129032,38.70967741935484,0.4596774193548387
0.2,,0.32991817183609756,-143.7337955521308,-1.0,15.0,train,9.67741935483871,45.16129032258064,64.51612903225806,22.58064516129032,38.70967741935484,0.45
0.3,,0.33144074520427164,-146.95862267628684,-1.0,15.0,train,9.67741935483871,45.16129032258064,67.74193548387096,22.58064516129032,38.70967741935484,0.45483870967741935
0.5,,0.32662110165126046,-151.75299020684696,-1.0,15.0,train,6.451612903225806,48.38709677419355,67.74193548387096,22.58064516129032,38.70967741935484,0.4596774193548387
0.0,,,,,15.0,test,12.0,60.0,74.0,34.0,48.0,1.102
0.001,,0.40846321495408283,-148.42443978666188,-1.0,16.0,train,12.903225806451612,54.83870967741935,77.41935483870968,35.483870967741936,41.935483870967744,0.5612903225806452
0.005,,0.4083921899024458,-148.72790926246603,-1.0,16.0,train,12.903225806451612,54.83870967741935,77.41935483870968,35.483870967741936,41.935483870967744,0.5612903225806452
0.01,,0.4083921899024458,-149.06764647287207,-1.0,16.0,train,12.903225806451612,54.83870967741935,77.41935483870968,35.483870967741936,41.935483870967744,0.5612903225806452
0.05,,0.40604690384453135,-151.08489124032891,-1.0,16.0,train,12.903225806451612,54.83870967741935,77.41935483870968,35.483870967741936,41.935483870967744,0.5612903225806452
0.1,,0.40604690384453135,-152.881394517121,-1.0,16.0,train,12.903225806451612,54.83870967741935,77.41935483870968,35.483870967741936,41.935483870967744,0.5612903225806452
